seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
contig_75563	21937	No terminal repeats	NA	17	11	0.9807	NA	0	25.3742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_63224	6666	No terminal repeats	NA	13	11	0.9807	NA	0	12.0235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_125850	10669	No terminal repeats	NA	13	11	0.9807	NA	0	6.8371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_136913	8638	No terminal repeats	NA	8	11	0.9807	NA	1	9.4502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_98670	9423	No terminal repeats	NA	22	11	0.9807	NA	3	26.3311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_84006	3975	No terminal repeats	NA	7	11	0.9806	NA	0	9.9953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123859	9830	No terminal repeats	NA	17	11	0.9806	NA	2	18.3905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54059	6437	No terminal repeats	NA	13	4	0.9806	NA	2	4.9040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_94325	21370	No terminal repeats	NA	34	11	0.9806	NA	7	43.3437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121314	17347	No terminal repeats	NA	36	11	0.9806	NA	3	33.6346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_91830	3710	No terminal repeats	NA	11	11	0.9806	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_95156	4466	No terminal repeats	NA	7	11	0.9806	NA	1	9.8191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135977	10380	No terminal repeats	NA	28	11	0.9806	NA	0	25.7877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100472	48328	No terminal repeats	NA	74	11	0.9806	NA	5	78.5752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_126191	20151	No terminal repeats	NA	40	11	0.9806	NA	2	12.3819	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
contig_73417	9528	No terminal repeats	NA	8	11	0.9806	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_110947	4915	No terminal repeats	NA	13	11	0.9806	NA	0	8.4199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_119702	27362	No terminal repeats	NA	44	11	0.9806	NA	2	59.3517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74995	11480	No terminal repeats	NA	21	11	0.9806	NA	1	17.1734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_97975	4284	No terminal repeats	NA	11	11	0.9806	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117923	15526	No terminal repeats	NA	14	11	0.9806	NA	1	17.1657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_67063	11900	No terminal repeats	NA	29	11	0.9806	NA	1	29.2102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133659	31579	No terminal repeats	NA	46	11	0.9806	NA	10	48.6405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58003	3962	No terminal repeats	NA	8	11	0.9806	NA	0	11.0288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123252	37409	No terminal repeats	NA	67	11	0.9806	NA	10	65.1779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53109	51037	No terminal repeats	NA	91	11	0.9806	NA	14	97.3272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_128013	6487	No terminal repeats	NA	12	11	0.9806	NA	0	6.8444	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_72883	69231	No terminal repeats	NA	91	11	0.9806	NA	7	108.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_114776	14426	No terminal repeats	NA	28	11	0.9806	NA	4	16.4135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_84177	8135	No terminal repeats	NA	17	11	0.9806	NA	0	12.8299	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53546	10284	No terminal repeats	NA	18	11	0.9806	NA	3	25.7316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65855	3587	No terminal repeats	NA	14	11	0.9806	NA	0	14.4396	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_71242	12394	No terminal repeats	NA	19	11	0.9806	NA	1	15.4645	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_59483	13789	No terminal repeats	NA	15	11	0.9806	NA	1	15.8939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110987	8711	No terminal repeats	NA	24	11	0.9806	NA	0	32.7019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_63096	10316	No terminal repeats	NA	30	11	0.9806	NA	0	23.3813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_106058	16266	No terminal repeats	NA	35	11	0.9806	NA	0	32.6251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117447	7118	No terminal repeats	NA	12	11	0.9806	NA	4	7.7706	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
contig_81575	38209	No terminal repeats	NA	63	11	0.9806	NA	10	83.2646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60880	69857	No terminal repeats	NA	112	11	0.9806	NA	3	89.8761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_120464	4505	No terminal repeats	NA	10	11	0.9806	NA	0	9.5678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78211	34604	No terminal repeats	NA	49	11	0.9806	NA	2	57.3427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_90635	68741	No terminal repeats	NA	87	11	0.9806	NA	3	114.9499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_86517	7265	No terminal repeats	NA	26	11	0.9806	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_84409	8583	No terminal repeats	NA	23	11	0.9806	NA	1	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_93232	11138	No terminal repeats	NA	22	11	0.9806	NA	0	19.7113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_72826	9086	No terminal repeats	NA	18	11	0.9806	NA	2	28.4279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_95224	3153	No terminal repeats	NA	11	11	0.9805	NA	0	13.3212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_72424	3063	No terminal repeats	NA	5	11	0.9805	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_61712	12754	No terminal repeats	NA	11	11	0.9805	NA	1	11.3834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57823	22763	No terminal repeats	NA	40	11	0.9805	NA	6	32.5524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_113903	47119	No terminal repeats	NA	55	11	0.9805	NA	7	57.4994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_56983	45298	No terminal repeats	NA	91	11	0.9805	NA	3	121.0497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53276	16562	No terminal repeats	NA	11	11	0.9805	NA	0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_133007	3966	No terminal repeats	NA	10	11	0.9805	NA	0	10.9390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59508	9136	No terminal repeats	NA	16	11	0.9805	NA	0	16.5507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_125545	30930	No terminal repeats	NA	56	11	0.9805	NA	5	57.9031	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_100254	21290	No terminal repeats	NA	31	11	0.9805	NA	4	35.6863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_94105	6894	No terminal repeats	NA	16	11	0.9805	NA	1	13.3293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57814	20066	No terminal repeats	NA	49	11	0.9805	NA	9	51.0801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135037	9752	No terminal repeats	NA	16	11	0.9805	NA	0	20.4750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54583	18436	No terminal repeats	NA	35	11	0.9805	NA	5	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74810	25893	No terminal repeats	NA	31	11	0.9805	NA	3	41.2388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_74855	90714	No terminal repeats	NA	131	11	0.9805	NA	6	155.5764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78868	4008	No terminal repeats	NA	6	11	0.9805	NA	0	9.8241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_98306	8755	No terminal repeats	NA	18	11	0.9805	NA	1	19.4800	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_71488	4783	No terminal repeats	NA	6	11	0.9805	NA	1	8.4615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_64544	11335	No terminal repeats	NA	10	11	0.9805	NA	2	11.4703	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_84967	8651	No terminal repeats	NA	17	11	0.9805	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_71155	8702	No terminal repeats	NA	12	11	0.9805	NA	0	10.3097	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_79767	15153	No terminal repeats	NA	20	11	0.9805	NA	0	23.8021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_104491	146666	No terminal repeats	NA	309	11	0.9805	NA	42	343.3988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_71235	19120	No terminal repeats	NA	36	11	0.9805	NA	0	34.1298	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_122154	13618	No terminal repeats	NA	21	11	0.9805	NA	0	8.2090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_84887	22452	No terminal repeats	NA	44	11	0.9805	NA	3	51.1845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54156	4693	No terminal repeats	NA	13	11	0.9805	NA	0	11.2289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_103500	15590	No terminal repeats	NA	23	11	0.9805	NA	0	21.6739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_118869	9525	No terminal repeats	NA	18	11	0.9805	NA	0	23.2207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58852	13729	No terminal repeats	NA	21	11	0.9805	NA	0	23.6511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100342	4773	No terminal repeats	NA	10	11	0.9805	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58024	3535	No terminal repeats	NA	9	11	0.9805	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_80401	2591	No terminal repeats	NA	3	11	0.9805	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_82078	22029	No terminal repeats	NA	40	11	0.9805	NA	3	34.8086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_96787	13245	No terminal repeats	NA	17	11	0.9805	NA	2	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_131964	2666	No terminal repeats	NA	4	11	0.9805	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_67105	96751	No terminal repeats	NA	231	11	0.9805	NA	35	284.6882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_75468	6947	No terminal repeats	NA	22	11	0.9805	NA	0	25.1558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_79985	9222	No terminal repeats	NA	22	11	0.9805	NA	4	15.4607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_69191	129048	No terminal repeats	NA	248	11	0.9805	NA	30	287.6548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_113817	6133	No terminal repeats	NA	8	11	0.9805	NA	0	6.8731	Unclassified
contig_123575	24030	No terminal repeats	NA	45	11	0.9805	NA	2	39.3282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68770	64439	No terminal repeats	NA	67	11	0.9804	NA	2	100.2722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_68626	12749	No terminal repeats	NA	24	11	0.9804	NA	1	13.7457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_84965	4422	No terminal repeats	NA	12	11	0.9804	NA	1	6.8658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_84175	40751	No terminal repeats	NA	80	11	0.9804	NA	12	76.7924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_79393	7597	No terminal repeats	NA	10	11	0.9804	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135282	7909	No terminal repeats	NA	13	11	0.9804	NA	0	12.0280	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_120408	16414	No terminal repeats	NA	29	11	0.9804	NA	3	36.0839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_61411	19931	No terminal repeats	NA	17	11	0.9804	NA	0	19.0905	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_90072	64143	No terminal repeats	NA	120	11	0.9804	NA	1	122.9892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_87233	4901	No terminal repeats	NA	14	11	0.9804	NA	2	15.4388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_51649	31994	No terminal repeats	NA	37	11	0.9804	NA	8	56.3312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74138	9363	No terminal repeats	NA	18	11	0.9804	NA	0	9.2199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_118486	2987	No terminal repeats	NA	4	11	0.9804	NA	0	4.9259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110783	52561	No terminal repeats	NA	82	11	0.9804	NA	7	97.8078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100700	37742	No terminal repeats	NA	62	11	0.9804	NA	1	67.8962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_116536	60689	No terminal repeats	NA	92	11	0.9804	NA	4	124.1680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_124068	17182	No terminal repeats	NA	25	11	0.9804	NA	1	16.9335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_121379	5626	No terminal repeats	NA	7	11	0.9804	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74803	6949	No terminal repeats	NA	9	15	0.9804	NA	0	8.7315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68795	32371	No terminal repeats	NA	23	11	0.9804	NA	5	20.1053	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_66712	2846	No terminal repeats	NA	4	11	0.9804	NA	0	6.1508	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_69516	24942	No terminal repeats	NA	32	11	0.9804	NA	0	32.3861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_57798	7121	No terminal repeats	NA	15	11	0.9804	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_119838	14579	No terminal repeats	NA	25	11	0.9804	NA	0	28.1464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57242	64731	No terminal repeats	NA	74	11	0.9804	NA	2	99.5497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_101240	22166	No terminal repeats	NA	33	11	0.9804	NA	1	43.6209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_136979	16657	No terminal repeats	NA	24	11	0.9804	NA	0	10.3097	Unclassified
contig_108715	11611	No terminal repeats	NA	24	11	0.9804	NA	2	34.4485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_119603	17789	No terminal repeats	NA	33	11	0.9804	NA	0	41.6822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110872	20980	No terminal repeats	NA	47	11	0.9804	NA	4	57.2901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_62379	8032	No terminal repeats	NA	12	11	0.9804	NA	2	13.9574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60053	5941	No terminal repeats	NA	7	11	0.9804	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_93095	4409	No terminal repeats	NA	6	11	0.9804	NA	1	6.3144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_95384	12939	No terminal repeats	NA	24	11	0.9804	NA	0	15.3309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65622	78830	No terminal repeats	NA	165	11	0.9804	NA	16	166.4246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66641	16018	No terminal repeats	NA	23	11	0.9804	NA	0	19.0622	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_101059	42381	No terminal repeats	NA	79	11	0.9803	NA	9	69.4979	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57816	64071	No terminal repeats	NA	111	11	0.9803	NA	5	68.1083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_77215	12985	No terminal repeats	NA	18	11	0.9803	NA	2	15.3930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_116444	16891	No terminal repeats	NA	45	11	0.9803	NA	8	37.6217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66481	15535	No terminal repeats	NA	31	11	0.9803	NA	1	15.2998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78873	34538	No terminal repeats	NA	60	11	0.9803	NA	13	69.5679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58461	10922	No terminal repeats	NA	5	11	0.9803	NA	1	7.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_115651	25049	No terminal repeats	NA	58	11	0.9803	NA	6	61.8886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_98303	4402	No terminal repeats	NA	7	11	0.9803	NA	0	8.0738	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_60318	14961	No terminal repeats	NA	35	11	0.9803	NA	0	19.9719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_75728	7505	No terminal repeats	NA	16	11	0.9803	NA	0	18.2477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_81495	10313	No terminal repeats	NA	4	11	0.9803	NA	0	6.0036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_71462	6773	No terminal repeats	NA	7	11	0.9803	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57280	10604	No terminal repeats	NA	25	11	0.9803	NA	1	11.9028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_114926	38543	No terminal repeats	NA	56	11	0.9803	NA	10	73.8796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_115638	9162	No terminal repeats	NA	19	11	0.9803	NA	9	20.3155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53509	3789	No terminal repeats	NA	7	11	0.9803	NA	0	8.5886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133390	4243	No terminal repeats	NA	13	11	0.9803	NA	0	15.4606	Unclassified
contig_74968	54710	No terminal repeats	NA	81	11	0.9803	NA	5	109.8017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78874	3966	No terminal repeats	NA	5	11	0.9803	NA	0	8.3866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_77362	5099	No terminal repeats	NA	11	11	0.9803	NA	0	11.8573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_81563	17742	No terminal repeats	NA	20	11	0.9803	NA	0	24.3024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134136	12210	No terminal repeats	NA	19	11	0.9803	NA	2	22.0448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58460	40677	No terminal repeats	NA	28	11	0.9803	NA	4	37.6936	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_107217	7111	No terminal repeats	NA	16	11	0.9803	NA	3	15.8482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68105	10567	No terminal repeats	NA	5	11	0.9803	NA	1	6.5718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_93313	7868	No terminal repeats	NA	19	11	0.9803	NA	0	9.3231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_132675	16946	No terminal repeats	NA	20	11	0.9803	NA	0	27.2197	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_70207	13647	No terminal repeats	NA	24	11	0.9803	NA	0	23.4434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_101137	6062	No terminal repeats	NA	14	11	0.9803	NA	0	20.1007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74031	13453	No terminal repeats	NA	24	11	0.9803	NA	3	25.4945	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_113367	18610	No terminal repeats	NA	33	11	0.9803	NA	0	44.6427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134215	37281	No terminal repeats	NA	59	11	0.9803	NA	0	56.1496	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
