contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_69708	53122	NA	191666.38788558042	27.71586639996178	high	3.2925399756355	15	3300025879|Ga0209555_10000008	61.85	36.79	25.491010860986318	35.94127924476315	29	1.03
contig_69710	17604	NA	201162.56195980957	8.751131338005687	medium	8.34098931386297	2	GCA_000906035.1	45.76	28.98	8.502532868271482	14.779416658780063	4	1.07
contig_69712	19009	NA	203591.35171413023	9.336840607400262	medium	9.52095613801761	2	3300025652|Ga0208134_1000001	44.42	19.82	12.40167917090013	64.27729610453584	4	1.2
contig_69713	18693	NA	65545.5553415885	28.519096226406273	low	25.0168993387215	7	GCA_012950895.1	44.8	3.59	5.3367011431682085	57.879058247142076	2	1.05
contig_69714	15052	NA	172424.53316042485	8.729616211862107	medium	8.34098931386297	2	GCA_000906035.1	44.87	28.62	5.660559139784946	60.70316845878136	2	1.16
contig_69716	10963	NA	203737.35857686916	5.380947351324235	medium	7.66980794452869	2	3300025652|Ga0208134_1000001	47.79	45.8	6.324637593962796	42.428072071048994	4	1.03
contig_69718	9346	NA	203998.13556832419	4.581414420265515	low	15.7443388365181	2	GCA_000906035.1	71.99	8.65	4.51	100.0	1	1.01
contig_69721	18364	NA	57087.722754199596	32.16803738882555	medium	5.60693372990055	4	DTR_891952	57.29	41.57	20.36512891662096	51.6945957803823	3	1.0
contig_69754	9065	NA	47483.32977503196	19.09091052154187	low	12.3818071879646	95	GCA_003498565.1	45.32	18.74	5.3798751038237915	24.39744978004737	3	1.0
contig_69755	2647	NA	55121.00416373069	4.802162152448069	low	16.0955816050496	3	GCA_012953605.1	45.1	21.97	4.562882882882883	7.171981981981983	2	1.0
contig_69756	37819	NA	55305.03010769186	68.3825683239979	high	3.62635100360268	79	GCA_009708475.1	57.58	47.31	51.91679604625619	94.60197657157751	16	1.0
contig_69757	12127	NA	28643.89630909527	42.337117370967874	low	20.6566983698812	4	GCA_003498365.1	33.5	16.92	17.84821428571429	25.85743131868132	2	1.0
contig_69758	5493	NA	NA	NA	NA	NA	0	NA	NA	NA	7.53	16.77	1	1.0
contig_6977	6880	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	2.09
contig_69771	4305	NA	55237.71601584089	7.793587987536317	low	15.15892931936	152	DTR_890409	81.1	7.91	6.14	10.05	1	1.0
contig_69777	4778	NA	50511.82418918443	9.459171345910455	high	4.8112493805814	31	DTR_288118	70.02	22.38	2.15	14.3	1	1.0
contig_69783	3881	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	12.34
contig_69797	13714	NA	43228.73050750446	31.724271888158423	low	12.3818071879646	13	DTR_578302	42.82	18.81	14.249232729862078	37.404507652359015	6	1.01
contig_69879	4315	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	2.57
contig_69940	6345	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_69961	11065	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_69964	13641	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	4.37
contig_69965	11091	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	6.3
contig_69970	131788	NA	175530.72632781044	75.07973262406537	medium	5.36852754066194	11	GCA_902985645.1	48.36	20.8	48.36793878244569	87.05085028334801	12	1.0
contig_69971	127888	NA	175443.9031835498	72.89395509298679	medium	5.36852754066194	11	GCA_902985645.1	47.95	20.13	44.04724001615726	74.6157480212237	14	1.0
contig_69973	184938	NA	186560.7341587512	99.13018451279765	medium	5.36852754066194	17	GCA_902985645.1	48.77	21.45	66.95273411606735	88.93794789476115	18	1.0
contig_69974	16716	NA	232472.97731804432	7.190513148171618	medium	7.63126410322424	18	DTR_169471	40.91	41.57	3.865646879756469	22.58552511415525	2	1.0
contig_6999	4720	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.3
contig_69991	2519	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_70010	19757	NA	24030.0	82.2180607573866	low	12.0387100725814	1	GCA_003499005.1	35.68	17.6	19.025106290354334	29.70681490811517	7	1.0
contig_70020	13361	NA	32809.807381296305	40.72257982110747	high	3.03661804108366	10	DTR_283423	76.97	51.42	13.64500642613692	41.52685845501879	6	1.0
contig_70093	16696	NA	53667.748653901486	31.109931791011043	high	3.34439622159816	33	GCA_012954875.1	63.9	36.17	25.427531830227544	46.188414150427135	6	1.0
contig_70094	7933	NA	52177.67969757545	15.203819039060535	low	37.7921073948101	6	DTR_269763	84.35	19.59	9.661928166351608	23.657315689981097	2	1.0
contig_70095	10355	NA	54860.0	18.875318993802406	high	2.54061556045391	1	DTR_279250	71.6	62.94	13.43749964940517	22.805516278740587	3	1.0
contig_70096	33176	NA	55058.1814258779	60.256258272284576	high	2.78868282117233	15	DTR_279250	75.99	51.08	43.550148378944435	86.08418619580551	12	1.0
contig_70124	2713	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_70131	10695	NA	35924.73174401179	29.770577206279974	high	2.4630276956171	9	GCA_002583845.1	74.73	75.9	18.011617647058824	32.099411764705884	2	1.0
contig_70193	10593	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.02
contig_70195	58555	NA	61000.74257311518	95.99063475303808	high	2.56477021221195	17	GCA_012955365.1	74.07	61.21	73.92800498265065	94.69015215530146	26	1.0
contig_70199	14866	NA	60520.740756365856	24.56347991483618	high	3.81576191473562	24	GCA_012955365.1	60.81	44.72	23.201044010160178	42.591697786532585	4	1.0
contig_70203	36663	NA	63085.9721047149	58.11593096979462	high	3.94799795423424	47	GCA_012953965.1	60.83	48.47	47.285696552385346	89.42846949144864	15	1.0
contig_70204	2573	NA	61460.15214980904	4.186452376050609	medium	7.44864970773602	5	GCA_012936385.1	55.92	31.93	3.188227272727273	6.51	2	1.0
contig_70206	16925	NA	66567.01326407067	25.425506072893334	high	4.0608167082908	2	DTR_257077	59.46	38.44	8.973054838780465	13.28800945927979	4	1.0
contig_70207	13647	NA	65289.973644685	20.90213740055775	medium	8.27926800380119	3	DTR_257077	52.08	26.21	6.776551492129693	22.282574391136837	5	1.0
contig_70208	7980	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_70209	29867	NA	386442.0	7.728714787730112	low	17.6215217642305	1	GCA_003341815.1	44.04	8.03	16.50151439129748	39.212622129229736	5	1.0
contig_70284	2518	NA	35532.885075941056	7.086393335690356	high	1.73756740563212	65	DTR_229719	79.22	94.31	2.24	8.43	1	1.0
contig_70287	13303	NA	NA	NA	NA	NA	0	NA	NA	NA	1.07	12.18	1	1.03
contig_70320	7181	NA	51546.0	13.931245877468669	low	18.4087537011378	1	DTR_256558	67.53	11.71	10.49	20.1	1	1.0
contig_70321	6457	NA	51146.817151233816	12.624441479726052	low	20.0646854213706	5	DTR_256558	64.03	9.55	9.43	18.07	1	1.0
contig_70322	6796	NA	63313.84342453389	10.733829495125192	low	14.8948266060262	270	GCA_012951475.1	50.19	19.53	8.800674955595028	19.166465364120782	2	1.0
contig_70329	14410	NA	NA	NA	NA	NA	0	NA	NA	NA	3.14	48.31	1	1.01
contig_70334	27040	NA	21057.973514921778	100.0	low	25.0168993387215	13	675141	43.3	6.04	12.039999999999997	69.57	1	1.03
contig_70350	158077	NA	NA	NA	NA	NA	0	NA	NA	NA	24.566839981803593	100.00000000000001	4	1.06
contig_70352	2713	NA	273844.00286898395	0.990710028913063	low	20.2028081123245	153	DTR_143930	28.2	49.17	NA	NA	0	1.0
contig_70360	4003	NA	57670.759964360484	6.941125801834038	low	11.5125421190565	28	GCA_012948075.1	47.16	34.74	2.38	9.33	1	1.0
contig_70413	8727	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_70600	10789	NA	176861.5657797594	6.100251319404935	medium	6.1342758208282	47	GCA_020474765.1	55.91	22.51	4.559344716433921	7.615711149393698	6	1.0
contig_70681	6902	NA	58678.5258240954	11.762395021119982	medium	5.46581517655898	8	DTR_288121	52.92	44.84	NA	NA	0	1.0
contig_70682	8775	NA	58523.464353623334	14.99398591132228	medium	6.43765355791306	4	DTR_269762	54.95	56.17	NA	NA	0	1.0
contig_70685	21017	NA	58638.52314830675	35.841625729291394	medium	6.39987964495261	9	DTR_288121	52.19	44.01	29.158493505165822	60.06548355671778	9	1.0
contig_70686	23989	NA	59160.85473710861	40.54877182995281	medium	7.55107872553222	9	DTR_893283	45.53	67.67	31.527969402916288	69.66583452370162	9	1.0
contig_70687	35148	NA	59132.54069974375	59.43935366902358	high	2.16960882492098	13	DTR_269762	65.36	26.76	44.30915347910553	96.3366469536322	14	1.0
contig_70688	18289	NA	58644.70839590103	31.18610442485943	high	4.0608167082908	9	DTR_288121	59.82	38.76	24.428282221978797	52.54420313704203	4	1.0
contig_70735	14790	NA	31845.605115235074	46.44282922708352	medium	5.99137900149934	30	DTR_697065	57.26	32.07	23.87048279886939	59.471642840705734	10	1.0
contig_70780	3067	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_70898	7152	NA	30686.0	23.307045558235025	low	15.15892931936	1	GCA_009658155.1	82.1	9.38	NA	NA	0	1.0
contig_70900	2841	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_70912	165592	NA	191108.3602430933	86.64822396537963	high	2.00123399480206	15	GCA_003051685.1	63.02	70.36	76.40219501789004	94.06887077129267	101	1.01
contig_70916	6484	NA	200376.0	3.2359164770231965	high	3.79209612522736	1	3300025652|Ga0208134_1000001	80.5	20.14	NA	NA	0	1.46
contig_70919	5504	NA	194788.18216712485	2.8256334335918103	low	10.4596183917162	3	3300025652|Ga0208134_1000001	67.1	18.65	NA	NA	0	1.96
contig_70920	4468	NA	200376.0	2.2298079610332575	medium	5.55225339008813	1	3300025652|Ga0208134_1000001	71.4	26.72	NA	NA	0	1.64
contig_70923	70710	NA	190834.63737819195	37.053021910204095	high	3.9130180855413	10	3300025652|Ga0208134_1000001	64.91	58.29	32.68232958715521	41.00459126899937	25	1.12
contig_70955	47333	NA	180074.22948168032	26.2852714329206	medium	7.77568987716185	39	GCA_020474765.1	52.36	14.33	22.628621655859973	41.532486961741725	20	1.01
contig_70956	24826	NA	33632.413432988644	73.81569583005067	high	3.90649466102294	2	DTR_890723	86.07	30.53	44.51281877910138	72.23059374915121	8	1.0
contig_70957	4627	NA	34287.44822418702	13.49473419470168	low	43.6533033854663	2	DTR_890723	88.26	18.42	NA	NA	0	1.0
contig_70958	14031	NA	34813.24733821096	40.30362311130797	low	10.1448366309843	5	DTR_891626	39.38	35.82	26.890218117351168	39.925603698860044	7	1.0
contig_70959	2625	NA	34694.29992239596	7.566084359308552	high	3.53497918923542	12	DTR_891626	80.66	49.16	3.93	8.61	1	1.0
contig_70993	11740	NA	23846.0	49.23257569403673	low	27.4561384438116	1	918967	35.8	7.55	NA	NA	0	1.0
contig_71028	6957	NA	48945.99976650668	14.213623244366978	low	13.1821249631444	12	GCA_012953585.1	39.41	35.08	4.519622367465504	21.153979665940447	2	1.0
contig_7109	4410	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71121	4630	NA	28510.469606032075	16.23964832561163	high	3.1056848531095	3	DTR_701542	77.68	55.64	4.009374240583232	13.393134872417981	2	1.0
contig_71131	11829	NA	37760.0	31.326800847457626	medium	5.46022522645373	1	DTR_073925	58.86	24.78	22.846643487015598	33.03336194680063	9	1.0
contig_71132	4847	NA	39102.377422134225	12.395665735803357	low	16.0736975857687	7	DTR_264287	42.94	18.35	7.368656232519444	14.154779726526906	4	1.0
contig_71138	81925	NA	178486.40964124247	45.899853195920734	high	2.32417655550891	120	GCA_020474765.1	58.11	20.38	37.250910974562245	61.52591513108853	36	1.01
contig_71155	8702	NA	191779.37000790192	4.537505780544304	high	4.14445937714634	12	GCA_000890375.1	58.79	69.11	4.197471910112359	5.157682584269662	2	1.91
contig_71156	12952	NA	192098.016812535	6.742391314034035	high	2.64972286061917	12	3300025652|Ga0208134_1000001	75.75	60.73	6.22500156744821	7.2987075762056834	6	1.0
contig_71157	5684	NA	200761.37336352002	2.8312219152376197	medium	7.70338372930166	10	GCA_011604425.1	47.58	61.63	NA	NA	0	1.0
contig_71158	68319	NA	191739.03266110935	35.63124265926122	high	2.18777473499126	12	GCA_000890375.1	71.78	37.43	31.64881913950188	41.03737648986974	23	1.02
contig_71159	133486	NA	191424.85843409758	69.73284509229799	high	2.32255914695102	13	GCA_000890375.1	74.57	73.41	62.312081637287974	77.17141888697552	83	1.02
contig_71176	18406	NA	282091.9651694982	6.524822495011705	low	19.919469608367	4	DTR_317885	36.58	9.91	NA	NA	0	1.0
contig_71186	179999	NA	890915.8639049828	20.203815791431133	low	21.8799554709198	33	3300020704|Ga0214250_1000002	38.16	10.61	32.14910103660812	77.55161764017778	11	1.05
contig_71210	5445	NA	35749.30712732544	15.231064424848796	low	23.3876629889669	2	DTR_226674	23.5	37.32	2.1895812395309884	15.0007202680067	2	1.02
contig_71235	19120	NA	191438.31062414756	9.987551570875725	high	4.7243123226841	15	3300025879|Ga0209555_10000008	60.36	48.08	9.372731959331894	11.397688984189553	12	1.0
contig_71242	12394	NA	193724.7810849545	6.397735968825194	high	3.34701468634999	5	GCA_000906035.1	65.82	49.59	5.444153515641226	8.904688650206	6	1.0
contig_71245	12865	NA	182835.62362435806	7.03637493885304	low	21.411395899756	2	GCA_011604435.1	59.2	1.71	NA	NA	0	1.75
contig_71246	5851	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.91
contig_71262	7071	NA	198233.40446235848	3.5670072958579873	high	4.99964123970491	7	GCA_000888835.1	59.8	32.87	2.502533544826519	16.6476323584574	3	1.0
contig_71264	4557	NA	198063.05326154237	2.3007824654618845	high	4.99964123970491	7	GCA_000888835.1	58.6	32.96	1.3184521739130433	9.764904347826086	2	1.11
contig_71265	2670	NA	NA	NA	NA	NA	0	NA	NA	NA	0.85	7.02	1	1.01
contig_71300	5324	NA	NA	NA	NA	NA	0	NA	NA	NA	7.6	12.42	1	1.0
contig_71301	9035	NA	66648.63668043692	13.55616626236558	medium	7.87303233103968	4	DTR_892121	37.0	58.14	12.89	21.08	1	1.0
contig_71302	23211	NA	72340.31782652451	32.085841889250574	high	3.64666312621703	22	DTR_893581	60.09	29.86	34.69494730693406	60.35440504295761	4	1.0
contig_71305	11067	NA	60241.93954392859	18.370922456654824	high	2.64972286061917	161	GCA_003505035.1	68.88	100.0	10.69250924943149	17.2369502283356	7	1.0
contig_71314	31544	NA	22190.39020520415	100.0	low	27.4427620025844	3	GCA_005235125.1	33.5	3.86	6.78	68.74	1	1.01
contig_71315	19815	NA	NA	NA	NA	NA	0	NA	NA	NA	4.26	43.18	1	1.0
contig_71319	68173	NA	178789.34116300498	38.13034913409387	high	2.3383008728132	127	GCA_020474775.1	59.17	30.23	33.325011331225774	55.28003382834141	37	1.0
contig_7134	15257	NA	25323.0	60.24957548473719	low	24.0809313623841	1	DTR_891886	32.1	8.08	1.23	13.97	1	1.02
contig_71375	8617	NA	210668.34754783133	4.09031546518565	low	16.1277892551785	43	DTR_697351	42.69	14.63	3.228260340632603	16.673321167883213	2	1.0
contig_71385	15948	NA	63603.83245448037	25.073960773375685	high	3.64666312621703	41	DTR_283530	61.0	28.83	11.389367738378098	38.73589482821004	4	1.0
contig_71387	6963	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71388	4830	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71389	6455	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71390	6212	NA	NA	NA	NA	NA	0	NA	NA	NA	6.04	15.159999999999998	1	1.0
contig_71391	4674	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71394	34563	NA	60249.45832804693	57.36649085176997	high	3.72516476874814	162	DTR_316486	58.85	34.49	30.961672104049033	58.92224055822827	12	1.0
contig_71395	5512	NA	62234.37691002359	8.856841304877316	high	3.72932048244917	40	DTR_316486	58.67	66.51	2.35	9.35	1	1.0
contig_71404	49810	NA	198756.0	25.060878665298155	medium	5.98247404002937	1	DTR_255540	49.61	28.08	55.58923731041947	86.32185162994482	11	1.0
contig_71433	5832	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71461	16925	NA	52184.9062516553	32.43274965060063	medium	7.42318358164892	21	DTR_227021	39.55	35.82	23.06234942723973	39.641655209210086	4	1.0
contig_71462	6773	NA	51546.0	13.139719861870951	high	4.03145705411847	1	DTR_256558	65.68	46.81	NA	NA	0	1.0
contig_71478	11587	NA	62212.199036342274	18.62496452380869	high	3.30400430957084	32	GCA_012955235.1	68.04	31.68	16.445533656232808	33.400500315296576	3	1.0
contig_71483	4682	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_71487	21276	NA	51443.96561677511	41.357620364053375	medium	8.40707262595249	13	DTR_291858	36.89	36.45	28.346192621843272	53.97625956325214	7	1.0
contig_71488	4783	NA	54984.389215197065	8.698832647354447	high	4.70087466957381	8	DTR_578291	58.2	43.68	6.26682427259122	13.76353616166293	3	1.0
contig_71489	18797	NA	47037.30379319056	39.96189935257553	medium	8.09634270615345	12	DTR_291858	48.0	25.02	25.515682326664894	46.946713945489485	6	1.0
contig_71515	3936	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.02
contig_71517	8525	NA	NA	NA	NA	NA	0	NA	NA	NA	0.7	4.75	1	1.01
contig_71538	4418	NA	41294.16599368972	10.698847872784565	high	1.4476666744561	2	DTR_701701	85.73	83.32	6.269059601360677	15.695806438563308	4	1.0
contig_71539	20577	NA	41265.62302434857	49.864750588785846	high	3.08141772851545	2	DTR_701701	86.09	43.42	29.011540528107897	64.7284811160395	15	1.02
contig_71541	2754	NA	41281.79728850206	6.671221169837615	high	2.44729962734301	2	DTR_701701	84.46	76.09	4.097533000045302	8.895694415037129	5	1.0
contig_71542	9920	NA	33313.29327402928	29.777902527978327	medium	9.84324247987572	6	DTR_891874	38.61	38.04	15.664253112033196	27.548858921161823	2	1.02
contig_71543	11223	NA	40931.0	27.419315433290173	high	2.93644566496665	1	DTR_701701	69.44	38.42	17.94	30.55	1	1.0
contig_71544	17836	NA	40931.0	43.57577386333097	high	2.25713601784223	1	DTR_701701	78.6	78.21	14.49401908851632	46.26737963771142	7	1.0
contig_71545	19133	NA	40931.0	46.74452126749896	high	2.22487892392084	1	DTR_701701	95.31	66.47	20.218507724097062	51.158853043728364	8	1.0
contig_71564	84155	NA	40911.8306840045	100.0	high	2.69182449852042	2	DTR_890139	97.69	73.21	83.21404049784577	100.00000000000001	13	1.07
contig_71569	2880	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.99
contig_71574	21481	NA	69820.39310987308	30.766082863779292	medium	6.84053003637549	4	DTR_316486	52.77	54.75	22.945793003907404	35.578303348180164	6	1.0
contig_71576	12514	NA	44552.26712366468	28.088357356236493	high	4.1519771319676	4	GCA_021460295.1	73.67	33.89	7.693362218370883	29.644939341421136	2	1.0
contig_71577	12502	NA	50315.68667014875	24.847121896514185	high	3.11526781989464	25	GCA_021460295.1	62.86	35.68	17.415208227874697	31.67543223356767	7	1.0
contig_71585	5244	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	11.16
contig_71587	19816	NA	43017.24230769231	46.06524950683907	low	21.1704738531244	2	DTR_376031	26.2	13.08	NA	NA	0	1.28
contig_71598	3921	NA	43107.75551116493	9.09581107507316	low	10.6438896189225	52	GCA_012953785.1	47.78	30.49	6.1	12.54	1	1.0
contig_71735	34128	NA	64652.72771464548	52.78663593379857	medium	6.24746001181943	31	DTR_289122	49.51	79.88	35.91247885819644	62.83554021032866	11	1.0
contig_71736	30929	NA	64471.36905731809	47.97323285085301	medium	5.92938197505392	33	DTR_289122	75.11	21.42	35.699489261099316	58.28600793187018	11	1.0
contig_71740	15209	NA	59842.24267872066	25.415157118448334	medium	7.75313633390808	17	DTR_286093	48.07	77.12	22.328557114228456	37.372605210420836	2	1.0
contig_71741	4767	NA	64616.97618839355	7.377318285680234	low	11.1328258931633	10	DTR_286093	49.96	24.62	NA	NA	0	1.0
contig_71742	5391	NA	66497.97345212384	8.10701397371354	medium	6.92502645511634	7	DTR_289122	53.61	35.43	NA	NA	0	1.01
contig_71755	53804	NA	56964.270030072854	94.45218901531702	high	2.09128952692404	28	DTR_227385	71.88	65.77	69.67302498132346	99.99999999999999	22	1.0
contig_71851	12387	NA	65804.44817344678	18.823955437405164	medium	8.12710242975227	15	GCA_012943935.1	39.75	44.28	15.636744105855799	30.288201113509942	4	1.0
contig_71883	37878	NA	179738.0306082192	21.074004133584783	high	2.77924497837079	128	GCA_020474765.1	58.26	41.67	16.411452569140852	29.57542859028447	19	1.0
contig_71884	5932	NA	166799.02745800052	3.5563756518266625	low	16.0736975857687	24	GCA_020474765.1	42.61	19.46	2.5295023056114134	4.17079423301756	5	1.0
contig_71886	16885	NA	NA	NA	NA	NA	0	NA	NA	NA	10.1	54.95	1	1.07
contig_71905	6407	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_71981	10760	NA	188240.33587556373	5.716096898123311	low	25.1029277801869	32	GCA_000892475.1	42.9	5.05	4.880187540865524	9.416716363197448	6	1.0
contig_71982	4647	NA	NA	NA	NA	NA	0	NA	NA	NA	1.964739077969624	4.006394253495196	4	1.0
contig_72004	41880	NA	144990.44355177	28.884662308827554	high	2.38889923491061	4	GCA_020474765.1	58.55	24.87	19.22614843380713	36.47046207345834	15	1.09
contig_72012	15981	NA	54302.26607245021	29.42971105234929	high	2.91968678857181	50	DTR_289765	62.79	55.02	23.0998366862146	44.10941047069609	8	1.0
contig_72013	43448	NA	55925.64183861646	77.68887145788518	high	2.20406011073029	2	DTR_279250	81.91	60.65	59.68615828932258	97.13331712547611	14	1.0
contig_72015	33215	NA	55850.753752167424	59.470996841669326	high	4.7243123226841	10	DTR_289765	58.78	47.95	42.07243582521528	85.67567626293086	11	1.0
contig_72016	31091	NA	55446.249349745456	56.07412650021337	high	3.31131207017924	15	DTR_227616	70.14	30.55	42.480413578192405	81.22037295929037	13	1.0
contig_72017	28669	NA	55483.425780480226	51.671286689161356	high	3.64666312621703	22	GCA_012954875.1	58.02	31.15	43.57050644220711	76.20985395703644	7	1.0
