contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
contig_63751	25366	No	NA	29	15	0	Low-quality	Genome-fragment	41.7	AAI-based (high-confidence)	0.0	1.24	
contig_63752	5980	No	NA	5	0	0	Low-quality	Genome-fragment	9.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_63754	3459	No	NA	7	1	0	Low-quality	Genome-fragment	5.73	AAI-based (high-confidence)	0.0	1.0	
contig_63761	33260	No	NA	63	25	0	Medium-quality	Genome-fragment	51.06	AAI-based (high-confidence)	0.0	1.0	
contig_63763	11586	No	NA	10	2	0	Low-quality	Genome-fragment	18.01	AAI-based (medium-confidence)	0.0	1.0	
contig_63764	14906	No	NA	13	3	0	Low-quality	Genome-fragment	8.48	HMM-based (lower-bound)	0.0	1.0	
contig_63765	5831	No	NA	10	2	0	Low-quality	Genome-fragment	3.33	HMM-based (lower-bound)	0.0	1.0	
contig_63767	16491	No	NA	26	4	0	Low-quality	Genome-fragment	24.13	AAI-based (medium-confidence)	0.0	1.0	
contig_63768	3152	No	NA	4	0	0	Low-quality	Genome-fragment	4.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_63772	15443	No	NA	15	1	0	Low-quality	Genome-fragment	23.58	AAI-based (high-confidence)	0.0	1.0	
contig_63773	15229	No	NA	17	2	0	Low-quality	Genome-fragment	22.41	AAI-based (medium-confidence)	0.0	1.0	
contig_63774	16135	No	NA	17	1	1	Low-quality	Genome-fragment	24.23	AAI-based (medium-confidence)	0.0	1.0	
contig_63776	7384	No	NA	10	2	0	Low-quality	Genome-fragment	3.62	HMM-based (lower-bound)	0.0	1.0	
contig_63794	9870	No	NA	16	3	0	Low-quality	Genome-fragment	26.76	AAI-based (high-confidence)	0.0	1.0	
contig_63795	30513	No	NA	43	11	0	Medium-quality	Genome-fragment	76.82	AAI-based (high-confidence)	0.0	1.0	
contig_63800	969	No	NA	2	1	0	Low-quality	Genome-fragment	2.42	AAI-based (high-confidence)	0.0	1.0	
contig_63802	9822	No	NA	14	8	0	Low-quality	Genome-fragment	24.76	AAI-based (high-confidence)	0.0	1.0	
contig_63804	11952	No	NA	24	8	0	Low-quality	Genome-fragment	29.91	AAI-based (high-confidence)	0.0	1.0	
contig_63805	17799	No	NA	26	9	0	Low-quality	Genome-fragment	44.66	AAI-based (high-confidence)	0.0	1.0	
contig_63806	18365	No	NA	30	7	0	Low-quality	Genome-fragment	45.74	AAI-based (high-confidence)	0.0	1.0	
contig_63848	3724	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	7.33	no viral genes detected; high kmer_freq may indicate large duplication
contig_63913	28931	No	NA	58	8	0	Low-quality	Genome-fragment	48.7	AAI-based (high-confidence)	0.0	1.0	
contig_63915	26689	No	NA	54	11	0	Medium-quality	Genome-fragment	70.68	AAI-based (high-confidence)	0.0	1.0	
contig_63916	6931	No	NA	17	3	0	Low-quality	Genome-fragment	10.4	HMM-based (lower-bound)	0.0	1.0	
contig_63917	31087	No	NA	57	9	0	Medium-quality	Genome-fragment	82.33	AAI-based (high-confidence)	0.0	1.0	
contig_63918	23012	No	NA	48	8	0	Medium-quality	Genome-fragment	59.5	AAI-based (high-confidence)	0.0	1.0	
contig_63919	8933	No	NA	21	5	0	Low-quality	Genome-fragment	11.7	HMM-based (lower-bound)	0.0	1.0	
contig_63920	3943	No	NA	5	2	0	Low-quality	Genome-fragment	8.73	AAI-based (medium-confidence)	0.0	1.0	
contig_63922	3655	No	NA	5	1	0	Low-quality	Genome-fragment	5.47	HMM-based (lower-bound)	0.0	1.0	
contig_63923	4094	No	NA	5	4	0	Low-quality	Genome-fragment	9.44	AAI-based (medium-confidence)	0.0	1.0	
contig_64034	8102	No	NA	10	3	0	Low-quality	Genome-fragment	13.95	AAI-based (high-confidence)	0.0	1.0	
contig_64036	5381	No	NA	8	2	0	Low-quality	Genome-fragment	5.92	HMM-based (lower-bound)	0.0	1.0	
contig_64037	5287	No	NA	10	5	0	Low-quality	Genome-fragment	3.91	HMM-based (lower-bound)	0.0	1.0	
contig_64053	61199	No	NA	44	12	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contig_64054	5369	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64128	11556	No	NA	15	2	0	Low-quality	Genome-fragment	3.5	HMM-based (lower-bound)	0.0	1.01	
contig_64156	6833	No	NA	22	4	0	Low-quality	Genome-fragment	12.29	AAI-based (high-confidence)	0.0	1.0	
contig_64187	15625	No	NA	27	3	0	Low-quality	Genome-fragment	37.84	AAI-based (medium-confidence)	0.0	1.0	
contig_64245	7285	No	NA	14	2	0	Low-quality	Genome-fragment	23.2	AAI-based (high-confidence)	0.0	1.0	
contig_64303	6390	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64367	18938	No	NA	32	6	0	Low-quality	Genome-fragment	18.0	AAI-based (medium-confidence)	0.0	1.0	
contig_64381	4758	No	NA	2	1	0	Low-quality	Genome-fragment	3.5	AAI-based (medium-confidence)	0.0	1.03	
contig_64405	7631	No	NA	16	1	0	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	0.0	1.0	
contig_64406	81020	No	NA	143	36	2	Low-quality	Genome-fragment	45.08	AAI-based (high-confidence)	0.0	1.0	
contig_64407	4692	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64489	3962	No	NA	3	2	0	Low-quality	Genome-fragment	1.58	HMM-based (lower-bound)	0.0	1.0	
contig_64495	8773	No	NA	9	5	0	Low-quality	Genome-fragment	4.35	HMM-based (lower-bound)	0.0	1.09	
contig_64496	8000	No	NA	11	7	0	Low-quality	Genome-fragment	4.18	AAI-based (high-confidence)	0.0	1.08	
contig_64497	18524	No	NA	14	10	0	Low-quality	Genome-fragment	9.07	AAI-based (medium-confidence)	0.0	1.1	
contig_64498	11998	No	NA	10	8	0	Low-quality	Genome-fragment	6.28	AAI-based (medium-confidence)	0.0	1.05	
contig_64499	12187	No	NA	18	13	0	Low-quality	Genome-fragment	6.35	AAI-based (high-confidence)	0.0	1.05	
contig_64500	6062	No	NA	8	5	0	Low-quality	Genome-fragment	3.17	AAI-based (high-confidence)	0.0	1.0	
contig_64501	7940	No	NA	10	7	0	Low-quality	Genome-fragment	4.15	AAI-based (high-confidence)	0.0	1.0	
contig_64502	5712	No	NA	7	4	0	Low-quality	Genome-fragment	2.88	AAI-based (high-confidence)	0.0	1.0	
contig_64503	7579	No	NA	11	8	0	Low-quality	Genome-fragment	3.96	AAI-based (high-confidence)	0.0	1.0	
contig_64504	6746	No	NA	9	6	0	Low-quality	Genome-fragment	3.52	AAI-based (high-confidence)	0.0	1.01	
contig_64505	7435	No	NA	9	6	0	Low-quality	Genome-fragment	3.66	AAI-based (high-confidence)	0.0	1.01	
contig_64507	3337	No	NA	2	2	0	Low-quality	Genome-fragment	1.06	HMM-based (lower-bound)	0.0	1.0	
contig_64508	3825	No	NA	3	2	0	Low-quality	Genome-fragment	1.22	HMM-based (lower-bound)	0.0	1.01	
contig_64509	4684	No	NA	5	2	0	Low-quality	Genome-fragment	2.09	HMM-based (lower-bound)	0.0	1.0	
contig_64510	12770	No	NA	17	11	0	Low-quality	Genome-fragment	6.68	AAI-based (high-confidence)	0.0	1.03	
contig_64511	9459	No	NA	5	3	0	Low-quality	Genome-fragment	3.59	HMM-based (lower-bound)	0.0	1.08	
contig_64512	5656	No	NA	6	2	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0.0	1.04	
contig_64513	9153	No	NA	12	9	0	Low-quality	Genome-fragment	4.79	AAI-based (high-confidence)	0.0	1.0	
contig_64514	12546	No	NA	18	13	0	Low-quality	Genome-fragment	6.54	AAI-based (high-confidence)	0.0	1.09	
contig_64515	5881	No	NA	5	5	0	Low-quality	Genome-fragment	3.1	AAI-based (medium-confidence)	0.0	1.0	
contig_64516	4193	No	NA	6	2	0	Low-quality	Genome-fragment	2.02	HMM-based (lower-bound)	0.0	1.01	
contig_64517	64768	No	NA	86	50	0	Low-quality	Genome-fragment	33.79	AAI-based (high-confidence)	0.0	1.04	
contig_64518	9092	No	NA	8	3	0	Low-quality	Genome-fragment	3.44	HMM-based (lower-bound)	0.0	1.15	
contig_64519	8517	No	NA	8	5	0	Low-quality	Genome-fragment	3.02	HMM-based (lower-bound)	0.0	1.11	
contig_64520	10522	No	NA	7	5	0	Low-quality	Genome-fragment	3.72	HMM-based (lower-bound)	0.0	1.12	
contig_64521	5042	No	NA	4	3	0	Low-quality	Genome-fragment	1.91	HMM-based (lower-bound)	0.0	1.06	
contig_64523	3741	No	NA	5	1	0	Low-quality	Genome-fragment	1.19	HMM-based (lower-bound)	0.0	1.01	
contig_64524	5798	No	NA	10	3	0	Low-quality	Genome-fragment	1.85	HMM-based (lower-bound)	0.0	1.01	
contig_64525	4128	No	NA	3	1	0	Low-quality	Genome-fragment	1.99	HMM-based (lower-bound)	0.0	1.0	
contig_64526	5303	No	NA	4	3	0	Low-quality	Genome-fragment	2.8	AAI-based (medium-confidence)	0.0	1.01	
contig_64529	2968	No	NA	4	1	0	Low-quality	Genome-fragment	0.95	HMM-based (lower-bound)	0.0	1.0	
contig_64530	1822	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64531	10051	No	NA	12	6	0	Low-quality	Genome-fragment	5.25	AAI-based (high-confidence)	0.0	1.08	
contig_64532	12258	No	NA	12	7	0	Low-quality	Genome-fragment	6.41	AAI-based (high-confidence)	0.0	1.07	
contig_64533	10205	No	NA	10	6	0	Low-quality	Genome-fragment	5.33	AAI-based (high-confidence)	0.0	1.09	
contig_64535	4805	No	NA	4	1	0	Low-quality	Genome-fragment	4.68	AAI-based (medium-confidence)	0.0	1.0	
contig_64536	5157	No	NA	7	2	0	Low-quality	Genome-fragment	7.56	AAI-based (medium-confidence)	0.0	1.0	
contig_64537	7836	No	NA	9	7	0	Low-quality	Genome-fragment	4.1	AAI-based (high-confidence)	0.0	1.01	
contig_64538	5574	No	NA	4	3	0	Low-quality	Genome-fragment	3.35	AAI-based (medium-confidence)	0.0	1.0	
contig_64539	5134	No	NA	5	2	0	Low-quality	Genome-fragment	2.7	HMM-based (lower-bound)	0.0	1.05	
contig_64541	6250	No	NA	5	4	0	Low-quality	Genome-fragment	1.81	HMM-based (lower-bound)	0.0	1.02	
contig_64542	11339	No	NA	14	9	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.06	
contig_64543	11622	No	NA	11	7	0	Low-quality	Genome-fragment	6.07	AAI-based (high-confidence)	0.0	1.06	
contig_64544	11335	No	NA	10	6	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.08	
contig_64564	61292	No	NA	145	34	5	Low-quality	Genome-fragment	40.7	AAI-based (high-confidence)	0.0	1.03	
contig_64567	18263	No	NA	31	1	1	Low-quality	Genome-fragment	1.48	HMM-based (lower-bound)	0.0	1.03	
contig_64605	3821	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64617	7660	No	NA	19	5	0	Low-quality	Genome-fragment	3.67	HMM-based (lower-bound)	0.0	1.0	
contig_6464	5685	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
contig_64675	28460	No	NA	54	9	0	Medium-quality	Genome-fragment	52.74	AAI-based (high-confidence)	0.0	1.0	
contig_64704	12521	No	NA	12	3	1	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
contig_64833	208075	No	NA	279	136	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.03	
contig_64834	19838	No	NA	26	3	1	Low-quality	Genome-fragment	1.66	HMM-based (lower-bound)	0.0	1.0	
contig_64835	17750	Yes	5330	6	1	2	Low-quality	Genome-fragment	0.45	HMM-based (lower-bound)	69.97	1.02	
contig_64843	16513	No	NA	32	6	0	Low-quality	Genome-fragment	31.25	AAI-based (high-confidence)	0.0	1.0	
contig_64844	6953	No	NA	17	1	0	Low-quality	Genome-fragment	13.11	AAI-based (high-confidence)	0.0	1.0	
contig_64847	2641	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64855	225771	No	NA	213	3	3	Medium-quality	Genome-fragment	78.18	HMM-based (lower-bound)	0.0	1.05	
contig_64862	12873	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_64868	13957	No	NA	38	7	0	Low-quality	Genome-fragment	22.81	AAI-based (high-confidence)	0.0	1.0	
contig_65034	4957	No	NA	4	1	0	Low-quality	Genome-fragment	1.38	HMM-based (lower-bound)	0.0	1.13	
contig_65048	80923	No	NA	107	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
contig_65085	11376	No	NA	30	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65096	10368	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65100	5483	No	NA	4	1	0	Low-quality	Genome-fragment	1.75	HMM-based (lower-bound)	0.0	1.02	
contig_65101	7666	No	NA	9	6	0	Low-quality	Genome-fragment	3.82	AAI-based (medium-confidence)	0.0	1.01	
contig_65102	6692	No	NA	7	2	0	Low-quality	Genome-fragment	3.38	HMM-based (lower-bound)	0.0	1.03	
contig_65103	45555	No	NA	30	19	0	Low-quality	Genome-fragment	23.08	AAI-based (medium-confidence)	0.0	1.04	
contig_65104	8788	No	NA	10	4	0	Low-quality	Genome-fragment	4.47	AAI-based (medium-confidence)	0.0	1.02	
contig_65110	37151	No	NA	50	29	0	Low-quality	Genome-fragment	19.42	AAI-based (high-confidence)	0.0	1.01	
contig_65111	21950	No	NA	25	12	0	Low-quality	Genome-fragment	11.44	AAI-based (high-confidence)	0.0	1.02	
contig_65112	39736	No	NA	45	20	0	Low-quality	Genome-fragment	20.68	AAI-based (high-confidence)	0.0	1.02	
contig_65113	140868	No	NA	178	107	0	Medium-quality	Genome-fragment	73.54	AAI-based (high-confidence)	0.0	1.02	
contig_65114	18386	No	NA	14	4	0	Low-quality	Genome-fragment	9.4	AAI-based (medium-confidence)	0.0	1.02	
contig_65115	21667	No	NA	23	7	0	Low-quality	Genome-fragment	11.05	AAI-based (medium-confidence)	0.0	1.02	
contig_65116	13139	No	NA	21	4	0	Low-quality	Genome-fragment	6.79	HMM-based (lower-bound)	0.0	1.01	
contig_65118	12870	No	NA	11	4	0	Low-quality	Genome-fragment	6.47	AAI-based (medium-confidence)	0.0	1.02	
contig_65149	55741	No	NA	88	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_65194	25372	No	NA	49	21	0	Low-quality	Genome-fragment	14.19	AAI-based (high-confidence)	0.0	1.0	
contig_65210	28989	No	NA	65	1	1	Low-quality	Genome-fragment	10.0	HMM-based (lower-bound)	0.0	1.01	
contig_65224	63436	No	NA	103	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_65226	14039	No	NA	20	5	0	Low-quality	Genome-fragment	25.46	AAI-based (high-confidence)	0.0	1.0	
contig_65227	39776	No	NA	64	18	0	Medium-quality	Genome-fragment	65.03	AAI-based (high-confidence)	0.0	1.0	
contig_65228	43200	No	NA	81	22	0	Medium-quality	Genome-fragment	68.68	AAI-based (high-confidence)	0.0	1.0	
contig_65229	108454	No	NA	212	63	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	contig >1.5x longer than expected genome length
contig_65230	5080	No	NA	18	1	0	Low-quality	Genome-fragment	0.4	HMM-based (lower-bound)	0.0	1.0	
contig_65282	3355	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
contig_65318	10250	No	NA	25	5	0	Low-quality	Genome-fragment	17.08	AAI-based (medium-confidence)	0.0	1.0	
contig_65319	61655	No	NA	141	33	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
contig_65322	10005	No	NA	21	6	0	Low-quality	Genome-fragment	17.5	AAI-based (high-confidence)	0.0	1.01	
contig_65323	36264	No	NA	55	19	0	Medium-quality	Genome-fragment	62.86	AAI-based (high-confidence)	0.0	1.0	
contig_65327	3580	No	NA	7	3	0	Low-quality	Genome-fragment	0.72	AAI-based (medium-confidence)	0.0	1.01	
contig_65474	4679	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65475	5759	No	NA	1	0	0	Low-quality	Genome-fragment	8.69	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_65476	3456	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65477	3281	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65478	128444	No	NA	188	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.05	contig >1.5x longer than expected genome length
contig_65480	5977	No	NA	11	6	0	Low-quality	Genome-fragment	6.03	HMM-based (lower-bound)	0.0	1.0	
contig_65481	19075	No	NA	38	16	0	Low-quality	Genome-fragment	31.23	AAI-based (high-confidence)	0.0	1.0	
contig_65482	14856	No	NA	36	4	0	Low-quality	Genome-fragment	23.56	AAI-based (medium-confidence)	0.0	1.0	
contig_65483	16672	No	NA	36	6	0	Low-quality	Genome-fragment	26.33	AAI-based (medium-confidence)	0.0	1.0	
contig_65546	13183	No	NA	8	2	0	Low-quality	Genome-fragment	22.97	AAI-based (medium-confidence)	0.0	1.0	
contig_65578	13415	No	NA	24	6	0	Low-quality	Genome-fragment	35.84	AAI-based (medium-confidence)	0.0	1.0	
contig_65579	697	No	NA	2	1	0	Low-quality	Genome-fragment	0.39	HMM-based (lower-bound)	0.0	1.0	
contig_65622	78830	No	NA	165	31	1	Low-quality	Genome-fragment	45.75	AAI-based (medium-confidence)	0.0	1.0	
contig_65631	6012	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_65642	17101	No	NA	33	8	0	Low-quality	Genome-fragment	32.51	AAI-based (high-confidence)	0.0	1.0	
contig_65643	33485	No	NA	56	10	1	Medium-quality	Genome-fragment	63.87	AAI-based (high-confidence)	0.0	1.06	
contig_65647	6573	No	NA	12	4	0	Low-quality	Genome-fragment	12.57	AAI-based (high-confidence)	0.0	1.0	
contig_65648	7063	No	NA	11	5	0	Low-quality	Genome-fragment	13.49	AAI-based (high-confidence)	0.0	1.0	
contig_65656	4508	No	NA	7	1	0	Low-quality	Genome-fragment	2.37	AAI-based (high-confidence)	0.0	1.0	
contig_65724	29864	No	NA	46	9	0	Medium-quality	Genome-fragment	52.01	AAI-based (high-confidence)	0.0	1.0	
contig_65725	3533	No	NA	4	4	0	Low-quality	Genome-fragment	7.85	AAI-based (medium-confidence)	0.0	1.0	
contig_65726	3227	No	NA	5	2	0	Low-quality	Genome-fragment	3.26	HMM-based (lower-bound)	0.0	1.0	
contig_65727	9067	No	NA	18	8	0	Low-quality	Genome-fragment	20.2	AAI-based (medium-confidence)	0.0	1.0	
contig_65753	27316	No	NA	18	1	0	Low-quality	Genome-fragment	16.34	HMM-based (lower-bound)	0.0	1.05	
contig_65777	9749	No	NA	19	5	0	Low-quality	Genome-fragment	4.57	HMM-based (lower-bound)	0.0	1.0	
contig_65840	8468	No	NA	17	8	0	Low-quality	Genome-fragment	13.83	AAI-based (high-confidence)	0.0	1.0	
contig_65843	25158	No	NA	48	13	0	Low-quality	Genome-fragment	41.3	AAI-based (high-confidence)	0.0	1.0	
contig_65844	11289	No	NA	20	5	0	Low-quality	Genome-fragment	18.61	AAI-based (high-confidence)	0.0	1.0	
contig_65845	10044	No	NA	12	2	0	Low-quality	Genome-fragment	17.09	AAI-based (high-confidence)	0.0	1.05	
contig_65853	6871	No	NA	8	2	0	Low-quality	Genome-fragment	9.78	HMM-based (lower-bound)	0.0	1.0	
contig_65854	9406	No	NA	15	2	0	Low-quality	Genome-fragment	16.05	AAI-based (high-confidence)	0.0	1.0	
contig_65855	3587	No	NA	14	0	0	Low-quality	Genome-fragment	7.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_65857	46082	No	NA	91	23	0	Medium-quality	Genome-fragment	73.45	AAI-based (high-confidence)	0.0	1.0	
contig_65859	1000	No	NA	3	1	0	Low-quality	Genome-fragment	2.05	AAI-based (high-confidence)	0.0	1.0	
contig_65904	3965	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.42	no viral genes detected
contig_65962	12587	No	NA	15	2	0	Low-quality	Genome-fragment	30.08	AAI-based (medium-confidence)	0.0	1.0	
contig_65963	8566	No	NA	6	2	0	Low-quality	Genome-fragment	20.5	AAI-based (high-confidence)	0.0	1.0	
contig_66031	37184	No	NA	67	15	0	High-quality	High-quality	94.78	AAI-based (high-confidence)	0.0	1.0	
contig_66032	38889	No	NA	74	18	0	High-quality	High-quality	99.28	AAI-based (high-confidence)	0.0	1.0	
contig_66033	18069	No	NA	30	9	0	Low-quality	Genome-fragment	45.85	AAI-based (high-confidence)	0.0	1.0	
contig_66034	37847	No	NA	60	13	0	High-quality	High-quality	96.22	AAI-based (high-confidence)	0.0	1.0	
contig_66035	5727	No	NA	11	2	0	Low-quality	Genome-fragment	14.48	AAI-based (high-confidence)	0.0	1.0	
contig_66036	37534	No	NA	77	16	0	High-quality	High-quality	95.58	AAI-based (high-confidence)	0.0	1.0	
contig_66037	3589	No	NA	4	2	0	Low-quality	Genome-fragment	7.82	AAI-based (medium-confidence)	0.0	1.0	
contig_66038	9076	No	NA	22	3	0	Low-quality	Genome-fragment	23.12	AAI-based (high-confidence)	0.0	1.0	
contig_66051	14419	No	NA	37	7	0	Low-quality	Genome-fragment	8.43	HMM-based (lower-bound)	0.0	1.0	
contig_66052	152027	No	NA	341	75	1	Medium-quality	Genome-fragment	71.84	HMM-based (lower-bound)	0.0	1.0	
contig_66074	6459	No	NA	4	3	0	Low-quality	Genome-fragment	4.94	HMM-based (lower-bound)	0.0	1.0	
contig_66076	4386	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_66084	7448	No	NA	16	3	0	Low-quality	Genome-fragment	12.27	AAI-based (high-confidence)	0.0	1.0	
contig_66085	6773	No	NA	15	3	0	Low-quality	Genome-fragment	11.32	AAI-based (high-confidence)	0.0	1.0	
contig_66086	7753	No	NA	20	6	0	Low-quality	Genome-fragment	13.1	AAI-based (high-confidence)	0.0	1.0	
contig_66087	5870	No	NA	14	2	0	Low-quality	Genome-fragment	10.95	AAI-based (high-confidence)	0.0	1.0	
contig_66088	6530	No	NA	16	3	0	Low-quality	Genome-fragment	10.81	AAI-based (high-confidence)	0.0	1.0	
contig_66097	558	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	HMM-based (lower-bound)	0.0	1.0	
contig_66098	912	No	NA	1	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
contig_66101	3952	No	NA	6	5	0	Low-quality	Genome-fragment	6.69	AAI-based (medium-confidence)	0.0	1.0	
contig_66113	6066	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.6	no viral genes detected; high kmer_freq may indicate large duplication
contig_66237	7188	No	NA	20	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_66256	64228	No	NA	73	18	0	High-quality	High-quality	98.29	AAI-based (high-confidence)	0.0	1.0	
contig_66325	22339	No	NA	42	4	0	Medium-quality	Genome-fragment	58.24	AAI-based (medium-confidence)	0.0	1.0	
contig_66326	8181	No	NA	15	3	0	Low-quality	Genome-fragment	19.89	AAI-based (medium-confidence)	0.0	1.0	
contig_66327	3217	No	NA	7	2	0	Low-quality	Genome-fragment	3.17	HMM-based (lower-bound)	0.0	1.0	
contig_66328	7704	No	NA	13	6	0	Low-quality	Genome-fragment	22.11	AAI-based (medium-confidence)	0.0	1.0	
contig_66329	14414	No	NA	26	10	0	Low-quality	Genome-fragment	36.25	AAI-based (medium-confidence)	0.0	1.0	
contig_66330	14928	No	NA	23	11	0	Low-quality	Genome-fragment	37.28	AAI-based (high-confidence)	0.0	1.0	
