gene_callers_id,function,rao_score,source,test_result
880263,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.5  Acting on GTP to facilitate cellular and subcellular movement>>>3.6.5.4  signal-recognition-particle GTPase!!!Secretion system>>>Sec (secretion) system>>>Prokaryotic Sec-SRP core components!!!Secretion system>>>Sec (secretion) system>>>Eukaryotic Sec-SRP protein",NaN,KEGG_BRITE,true
2435916,"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit (SdhB/FrdB) (PDB:6LUM)",NaN,COG20_FUNCTION,true
2408584,Pathway modules; Nucleotide metabolism; Pyrimidine metabolism,NaN,KEGG_Class,true
2451163,3-dehydroquinate dehydratase (AroQ) (PDB:1D0I),NaN,COG20_FUNCTION,true
2451378,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.49  hydroxymethylpyrimidine kinase!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.7  phosphooxymethylpyrimidine kinase,NaN,KEGG_BRITE,true
2538709,Glutamine biosynthesis,NaN,COG20_PATHWAY,true
2435953,Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N),NaN,COG20_FUNCTION,true
2749796,"Arginine biosynthesis, ornithine => arginine!!!Urea cycle",NaN,KEGG_Module,true
2515503,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.9  cytochrome-c oxidase,NaN,KEGG_BRITE,true
2435868,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family (YbhL) (PDB:4PGR) (PUBMED:28064000)",NaN,COG20_FUNCTION,true
2450551,"Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase) (Pta) (PDB:1QZT) (PUBMED:28754323)",NaN,COG20_FUNCTION,true
2461569,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2435945,Pathway modules; Amino acid metabolism; Arginine and proline metabolism,NaN,KEGG_Class,true
2451312,"GMP synthase, glutamine amidotransferase domain (GuaA1) (PDB:4WIM)!!!GMP synthase, PP-ATPase domain/subunit (GuaA2) (PDB:4WIM)",NaN,COG20_FUNCTION,true
2449587,trk/ktr system potassium uptake protein,NaN,KOfam,true
2451322,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.42  isocitrate dehydrogenase (NADP+),NaN,KEGG_BRITE,true
2515440,pteridine reductase [EC:1.5.1.33],NaN,KOfam,true
2452213,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit,NaN,KEGG_BRITE,true
2408604,Mureine biosynthesis,NaN,COG20_PATHWAY,true
2625757,UDP-N-acetylglucosamine enolpyruvyl transferase (MurA) (PDB:1A2N),NaN,COG20_FUNCTION,true
2625729,DnaJ-class molecular chaperone with C-terminal Zn finger domain (DnaJ) (PDB:1BQ0),NaN,COG20_FUNCTION,true
2435880,Energy production and conversion!!!Lipid transport and metabolism!!!General function prediction only,NaN,COG20_CATEGORY,true
2450605,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2461544,"NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD",NaN,KEGG_Module,true
2451368,pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5],NaN,KOfam,true
2435962,Arginase/agmatinase family enzyme (SpeB) (PDB:1CEV),NaN,COG20_FUNCTION,true
2749779,Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors,NaN,KEGG_BRITE,true
2442388,Transporters>>>Other transporters>>>Others,NaN,KEGG_BRITE,true
2435905,"Isoleucine, leucine, valine biosynthesis",NaN,COG20_PATHWAY,true
2749789,Energy production and conversion,NaN,COG20_CATEGORY,true
2442513,"ABC-type amino acid transport system, permease component (HisM) (PDB:4YMS)",NaN,COG20_FUNCTION,true
2449658,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2461590,Ribosomal protein L24 (RplX) (PDB:1VS6),NaN,COG20_FUNCTION,true
2461641,Folate biosynthesis,NaN,COG20_PATHWAY,true
2749793,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",NaN,KEGG_Module,true
2625750,uncharacterized protein,NaN,KOfam,true
2474809,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2515463,Isoprenoid biosynthesis,NaN,COG20_PATHWAY,true
2625661,Rubrerythrin (YotD) (PDB:1B71),NaN,COG20_FUNCTION,true
2451151,Alpha/beta superfamily hydrolase (PDB:2FUK),NaN,COG20_FUNCTION,true
2474822,DnaJ-class molecular chaperone with C-terminal Zn finger domain (DnaJ) (PDB:1BQ0),NaN,COG20_FUNCTION,true
2435819,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00040 Pentose and glucuronate interconversions [PATH:ko00040]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.1  ribulose-phosphate 3-epimerase,NaN,KEGG_BRITE,true
2450593,Arginine exporter protein ArgO (ArgO),NaN,COG20_FUNCTION,true
2461676,General function prediction only,NaN,COG20_CATEGORY,true
2435985,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],NaN,KEGG_BRITE,true
2435805,imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],NaN,KOfam,true
2538709,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04217 Necroptosis [PATH:ko04217]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.1  Acid-D-ammonia (or amine) ligases (amide synthases)>>>6.3.1.2  glutamine synthetase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",NaN,KEGG_BRITE,true
2435973,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2435803,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2461658,Transcription,NaN,COG20_CATEGORY,true
2625723,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2449555,"UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",NaN,KOfam,true
2451319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",NaN,KEGG_BRITE,true
2435938,FoF1-type ATP synthase,NaN,COG20_PATHWAY,true
2625678,argininosuccinate lyase [EC:4.3.2.1],NaN,KOfam,true
2451343,G protein-coupled receptors>>>Others>>>Others>>>Bacterial rhodopsin,NaN,KEGG_BRITE,true
2461651,Pentose phosphate pathway,NaN,COG20_PATHWAY,true
2461550,tRNA/rRNA methyltransferase [EC:2.1.1.-],NaN,KOfam,true
2515458,Rieske Fe-S protein (QcrA/PetC) (PDB:5CXM) (PUBMED:27663073),NaN,COG20_FUNCTION,true
2515478,KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.26  all-trans-zeta-carotene desaturase!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.28  phytoene desaturase (neurosporene-forming)!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.29  phytoene desaturase (zeta-carotene-forming)!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.31  phytoene desaturase (lycopene-forming),NaN,KEGG_BRITE,true
2461616,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2749812,Orotidine-5'-phosphate decarboxylase (PyrF) (PDB:1DBT),NaN,COG20_FUNCTION,true
2515505,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.9  cytochrome-c oxidase,NaN,KEGG_BRITE,true
2442418,Preprotein translocase subunit SecF (SecF) (PDB:2FYH) (PUBMED:28830929),NaN,COG20_FUNCTION,true
2408586,DNA primase (bacterial type) (DnaG) (PDB:3B39) (PUBMED:28128549),NaN,COG20_FUNCTION,true
2625689,"RNA polymerase-interacting regulator, CarD/CdnL/TRCF family (CdnL) (PDB:4ILU)",NaN,COG20_FUNCTION,true
2515481,"beta-Carotene biosynthesis, GGAP => beta-carotene",NaN,KEGG_Module,true
2435805,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.10  imidazole glycerol-phosphate synthase,NaN,KEGG_BRITE,true
2450054,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2451148,Fe-S cluster assembly ATPase SufC (SufC) (PDB:2D3W),NaN,COG20_FUNCTION,true
861478,3D,NaN,COG20_PATHWAY,true
2461605,"Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)",NaN,COG20_FUNCTION,true
2625705,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2442424,sec-independent protein translocase protein TatA,NaN,KOfam,true
2449559,indole-3-glycerol phosphate synthase [EC:4.1.1.48],NaN,KOfam,true
2625667,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2451326,alanyl-tRNA synthetase [EC:6.1.1.7],NaN,KOfam,true
2461601,Ribosome 30S subunit,NaN,COG20_PATHWAY,true
2515479,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2450542,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2474799,16S rRNA modification,NaN,COG20_PATHWAY,true
2749796,Arginine biosynthesis,NaN,COG20_PATHWAY,true
2461643,orotate phosphoribosyltransferase [EC:2.4.2.10],NaN,KOfam,true
2451173,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],NaN,KOfam,true
2449558,repressor LexA [EC:3.4.21.88],NaN,KOfam,true
2435911,Lysine biosynthesis,NaN,COG20_PATHWAY,true
2515467,modification methylase [EC:2.1.1.72],NaN,KOfam,true
2461545,Cysteinyl-tRNA synthetase (CysS) (PDB:1LI5),NaN,COG20_FUNCTION,true
2451152,"1,6-Anhydro-N-acetylmuramate kinase (AnmK) (PDB:3CQY) (PUBMED:15901686)",NaN,COG20_FUNCTION,true
2749782,Aspartate kinase (MetL1) (PDB:2CDQ),NaN,COG20_FUNCTION,true
2408609,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type!!!KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",NaN,KEGG_Module,true
2435794,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00999 Biosynthesis of various plant secondary metabolites [PATH:ko00999]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.25  shikimate dehydrogenase (NADP+)",NaN,KEGG_BRITE,true
2461572,"DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)",NaN,COG20_FUNCTION,true
2461543,"3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II (AroG2) (PDB:6BMC)",NaN,COG20_FUNCTION,true
2461660,Energy production and conversion,NaN,COG20_CATEGORY,true
2435955,"Cell wall-associated hydrolase, NlpC_P60 family (NlpC) (PDB:2EVR)",NaN,COG20_FUNCTION,true
2461584,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,NaN,KEGG_BRITE,true
2461569,Ribosomal protein L1 (RplA) (PDB:3J65),NaN,COG20_FUNCTION,true
2408587,KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors,NaN,KEGG_BRITE,true
2451163,Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism,NaN,KEGG_Class,true
2451234,Pathway modules; Amino acid metabolism; Other amino acid metabolism,NaN,KEGG_Class,true
2749801,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190],NaN,KEGG_BRITE,true
2625716,large subunit ribosomal protein L35,NaN,KOfam,true
2450058,Aromatic amino acid biosynthesis,NaN,COG20_PATHWAY,true
2749794,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,NaN,KEGG_Class,true
2461639,Amino acid transport and metabolism!!!Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2625715,"Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors",NaN,KEGG_BRITE,true
2435931,"2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes (SucA) (PDB:2JGD)",NaN,COG20_FUNCTION,true
2625673,chromosomal replication initiator protein,NaN,KOfam,true
2435946,Glutamate 5-kinase (ProB) (PDB:2W21),NaN,COG20_FUNCTION,true
2461654,"Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain (RibD1) (PDB:2O7P)!!!Pyrimidine reductase, riboflavin biosynthesis (RibD) (PDB:2O7P)",NaN,COG20_FUNCTION,true
2451383,ATP-dependent Zn proteases (HflB) (PDB:1LV7),NaN,COG20_FUNCTION,true
2625706,Amino acid transport and metabolism!!!General function prediction only,NaN,COG20_CATEGORY,true
2451328,outer membrane protein,NaN,KOfam,true
2451375,Transcription,NaN,COG20_CATEGORY,true
2449579,phosphatidylglycerophosphatase A [EC:3.1.3.27],NaN,KOfam,true
2442384,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2515429,KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]!!!Enzymes>>>1. Oxidoreductases>>>1.8  Acting on a sulfur group of donors>>>1.8.1  With NAD+ or NADP+ as acceptor>>>1.8.1.9  thioredoxin-disulfide reductase,NaN,KEGG_BRITE,true
2451348,tRNA-modifying protein YgfZ,NaN,KOfam,true
2749791,DNA-binding nucleoid-associated protein YbaB/EfbC (YbaB) (PDB:1J8B) (PUBMED:19594923;22544270),NaN,COG20_FUNCTION,true
2451226,Ribosome 30S subunit,NaN,COG20_PATHWAY,true
2627951,"Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family (TauE) (PUBMED:21183667;22797525)",NaN,COG20_FUNCTION,true
2452056,Proline dehydrogenase (PutA) (PDB:5KF6)!!!Delta 1-pyrroline-5-carboxylate dehydrogenase (PutA2) (PDB:5KF6),NaN,COG20_FUNCTION,true
2461698,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2442422,sec-independent protein translocase protein TatC,NaN,KOfam,true
2461625,"multidrug resistance protein, MATE family",NaN,KOfam,true
2461559,Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism,NaN,KEGG_Class,true
2451170,Aspartyl-tRNA synthetase (AspS) (PDB:1C0A),NaN,COG20_FUNCTION,true
2451155,Function unknown,NaN,COG20_CATEGORY,true
2627955,"Branched-chain amino acid ABC-type transport system, permease component (LivH)",NaN,COG20_FUNCTION,true
2461616,"De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP",NaN,KEGG_Module,true
2749810,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2451223,Fatty acid biosynthesis,NaN,COG20_PATHWAY,true
2442356,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2461624,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,NaN,KEGG_BRITE,true
2450054,"Dissimilatory sulfate reduction, sulfate => H2S",NaN,KEGG_Module,true
2442413,"DNA gyrase/topoisomerase IV, subunit A (GyrA) (PDB:1SUU)",NaN,COG20_FUNCTION,true
2451379,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2435904,3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35],NaN,KOfam,true
2995517,putative spermidine/putrescine transport system permease protein,NaN,KOfam,true
2442418,"Intracellular trafficking, secretion, and vesicular transport",NaN,COG20_CATEGORY,true
2625740,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00670 One carbon pool by folate [PATH:ko00670]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.2  Hydroxymethyl-, formyl- and related transferases>>>2.1.2.9  methionyl-tRNA formyltransferase",NaN,KEGG_BRITE,true
2408625,Peptidases and inhibitors>>>Peptidase inhibitors>>>Family I87,NaN,KEGG_BRITE,true
2435927,TCA cycle,NaN,COG20_PATHWAY,true
2461612,Defense mechanisms,NaN,COG20_CATEGORY,true
2515520,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.6  Acting on NADH or NADPH>>>1.6.5  With a quinone or similar compound as acceptor>>>1.6.5.5  NADPH:quinone reductase,NaN,KEGG_BRITE,true
2461604,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit,NaN,KEGG_BRITE,true
